ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000001.SH,20130807,2046.778,2056.367,2069.561,2043.75,2060.5,-13.722,-0.666,107712594.0,91260307.563
000001.SH,20130806,2060.5,2043.653,2066.74,2034.957,2050.481,10.019,0.4886,105580975.0,88690559.153
000001.SH,20130805,2050.481,2031.724,2050.911,2025.226,2029.418,21.063,1.0379,85517968.0,73277096.081
000001.SH,20130802,2029.418,2039.514,2047.084,2025.654,2029.067,0.351,0.0173,93592767.0,78906252.081
000001.SH,20130801,2029.067,2000.818,2029.928,1997.058,1993.799,35.268,1.7689,91256686.0,77395281.406
000001.SH,20130731,1993.799,2000.794,2015.472,1987.88,1990.064,3.735,0.1877,70160603.0,59394334.168
000001.SH,20130730,1990.064,1981.452,2006.232,1965.361,1976.306,13.758,0.6961,77219784.0,66157865.325
000001.SH,20130729,1976.306,1997.838,1997.838,1969.853,2010.85,-34.544,-1.7179,78683274.0,65866980.367
000001.SH,20130726,2010.85,2013.19,2021.574,2000.797,2021.174,-10.324,-0.5108,73800429.0,65538619.606
000001.SH,20130725,2021.174,2037.336,2045.365,2016.431,2033.329,-12.155,-0.5978,98545366.0,86249516.075
000001.SH,20130724,2033.329,2035.691,2042.773,2010.424,2043.876,-10.547,-0.516,106655779.0,93700581.451
000001.SH,20130723,2043.876,2008.955,2051.526,2005.092,2004.762,39.114,1.9511,109517360.0,92711261.462
000001.SH,20130722,2004.762,1977.733,2005.474,1970.639,1992.648,12.114,0.6079,82922190.0,69649507.412
000001.SH,20130719,1992.648,2025.317,2035.22,1990.253,2023.396,-30.748,-1.5196,104577571.0,87481519.97
000001.SH,20130718,2023.396,2038.4,2043.372,2016.899,2044.922,-21.526,-1.0527,92132049.0,76618528.707
000001.SH,20130717,2044.922,2061.186,2075.813,2043.231,2065.72,-20.798,-1.0068,103251321.0,87993978.106
000001.SH,20130716,2065.72,2054.6,2066.363,2038.535,2059.39,6.33,0.3074,96737399.0,82870901.045
000001.SH,20130715,2059.39,2046.119,2076.665,2037.248,2039.486,19.904,0.9759,101470357.0,88023339.258
000001.SH,20130712,2039.486,2068.044,2074.857,2036.05,2072.991,-33.505,-1.6163,121174175.0,102972652.426
000001.SH,20130711,2072.991,2011.02,2092.868,2010.4,2008.126,64.865,3.2301,159970773.0,131049067.827
000001.SH,20130710,2008.126,1962.84,2009.36,1960.277,1965.454,42.672,2.1711,89797981.0,72807806.791
000001.SH,20130709,1965.454,1953.602,1969.149,1946.366,1958.273,7.181,0.3667,64538733.0,52223185.846
000001.SH,20130708,1958.273,1983.215,1983.215,1953.121,2007.199,-48.926,-2.4375,84136491.0,67187833.865
000001.SH,20130705,2007.199,2006.191,2021.541,2002.367,2006.098,1.101,0.0549,91345222.0,75137508.12
000001.SH,20130704,2006.098,1982.87,2022.136,1974.103,1994.268,11.83,0.5932,100394183.0,82685489.823
000001.SH,20130703,1994.268,1996.506,1996.537,1965.519,2006.56,-12.292,-0.6126,93466471.0,76682437.035
000001.SH,20130702,2006.56,1992.89,2007.62,1978.428,1995.242,11.318,0.5672,86415418.0,73980843.793
000001.SH,20130701,1995.242,1965.987,1995.916,1957.571,1979.206,16.036,0.8102,78051393.0,62711812.201
000001.SH,20130628,1979.206,1935.516,1987.984,1925.651,1950.013,29.193,1.4971,100737968.0,77513874.673
000001.SH,20130627,1950.013,1955.126,1980.54,1942.371,1951.495,-1.482,-0.0759,105813318.0,84260408.505
000001.SH,20130626,1951.495,1954.474,1959.158,1922.824,1959.508,-8.013,-0.4089,101192527.0,80892689.202
000001.SH,20130625,1959.508,1948.315,1963.566,1849.653,1963.235,-3.727,-0.1898,138158516.0,104743632.278
000001.SH,20130624,1963.235,2068.862,2068.862,1958.401,2073.095,-109.86,-5.2993,109198215.0,87969841.712
000001.SH,20130621,2073.095,2058.978,2085.86,2042.879,2084.021,-10.926,-0.5243,79673224.0,67440066.22
000001.SH,20130620,2084.021,2132.813,2132.813,2082.825,2143.454,-59.433,-2.7728,77787930.0,68164538.356
000001.SH,20130619,2143.454,2150.816,2150.816,2115.793,2159.291,-15.837,-0.7334,75425016.0,67080569.348
000001.SH,20130618,2159.291,2158.546,2161.681,2138.347,2156.215,3.076,0.1427,69632271.0,63582678.086
000001.SH,20130617,2156.215,2165.994,2169.356,2147.029,2162.041,-5.826,-0.2695,75757790.0,68440143.896
000001.SH,20130614,2162.041,2150.06,2163.846,2142.78,2148.355,13.686,0.637,77857472.0,68747761.906
000001.SH,20130613,2148.355,2190.101,2190.101,2126.216,2210.898,-62.543,-2.8289,94371094.0,79714527.238
000001.SH,20130607,2210.898,2242.263,2250.629,2205.066,2242.11,-31.212,-1.3921,89978077.0,81058352.191
000001.SH,20130606,2242.11,2264.425,2266.692,2240.07,2270.931,-28.821,-1.2691,81538694.0,75261584.761
000001.SH,20130605,2270.931,2270.712,2276.865,2260.871,2272.416,-1.485,-0.0653,76483303.0,71142676.053
000001.SH,20130604,2272.416,2297.1,2297.1,2264.761,2299.252,-26.836,-1.1672,101895818.0,92377181.551
000001.SH,20130603,2299.252,2300.209,2313.425,2294.113,2300.595,-1.343,-0.0584,96882814.0,91648607.743
000001.SH,20130531,2300.595,2320.739,2325.534,2299.369,2317.749,-17.154,-0.7401,108162554.0,100703985.157
000001.SH,20130530,2317.749,2316.253,2325.721,2310.492,2324.017,-6.268,-0.2697,111913032.0,103546766.846
000001.SH,20130529,2324.017,2323.539,2334.335,2321.166,2321.318,2.699,0.1163,125250729.0,114311551.701
000001.SH,20130528,2321.318,2293.4,2322.099,2281.468,2293.077,28.241,1.2316,132632995.0,120352501.44
000001.SH,20130527,2293.077,2286.661,2301.702,2283.935,2288.533,4.544,0.1986,107325061.0,99920157.617
000001.SH,20130524,2288.533,2281.445,2292.595,2270.25,2275.667,12.866,0.5654,101441213.0,92021526.802
000001.SH,20130523,2275.667,2293.809,2304.953,2274.102,2302.403,-26.736,-1.1612,124019844.0,111052052.962
000001.SH,20130522,2302.403,2303.75,2314.183,2292.431,2305.114,-2.711,-0.1176,128360026.0,115290459.249
000001.SH,20130521,2305.114,2297.11,2305.301,2290.124,2299.986,5.128,0.223,124173176.0,113025213.273
000001.SH,20130520,2299.986,2286.328,2309.392,2281.899,2282.87,17.116,0.7498,139150514.0,128843530.373
000001.SH,20130517,2282.87,2249.811,2288.091,2248.413,2251.806,31.064,1.3795,126126006.0,111248809.084
000001.SH,20130516,2251.806,2221.337,2252.872,2210.77,2224.797,27.009,1.214,110284376.0,102255271.577
000001.SH,20130515,2224.797,2217.086,2225.186,2213.582,2217.01,7.787,0.3512,71722893.0,66658263.971
000001.SH,20130514,2217.01,2238.904,2239.926,2205.873,2241.92,-24.91,-1.1111,83244975.0,75660470.722
000001.SH,20130513,2241.92,2247.678,2250.854,2231.363,2246.831,-4.911,-0.2186,86211224.0,79191481.239
000001.SH,20130510,2246.831,2228.819,2247.674,2225.812,2232.971,13.86,0.6207,90335476.0,81280141.888
000001.SH,20130509,2232.971,2246.963,2247.864,2221.384,2246.3,-13.329,-0.5934,98531637.0,91165292.599
000001.SH,20130508,2246.3,2242.393,2255.208,2235.417,2235.575,10.725,0.4797,90371933.0,81390848.352
000001.SH,20130507,2235.575,2227.861,2240.256,2219.435,2231.166,4.409,0.1976,86452356.0,79040924.815
000001.SH,20130506,2231.166,2212.495,2236.066,2212.495,2205.497,25.669,1.1639,92268146.0,81625607.393
000001.SH,20130503,2205.497,2179.049,2222.811,2179.049,2174.123,31.374,1.4431,88583464.0,78315703.425
000001.SH,20130502,2174.123,2170.783,2179.647,2161.14,2177.912,-3.789,-0.174,68337936.0,59877609.929
000001.SH,20130426,2177.912,2203.889,2210.581,2173.864,2199.307,-21.395,-0.9728,76673970.0,65251506.871
000001.SH,20130425,2199.307,2213.185,2224.63,2191.848,2218.318,-19.011,-0.857,96704188.0,84483236.302
000001.SH,20130424,2218.318,2187.349,2226.117,2184.109,2184.538,33.78,1.5463,91600261.0,78977211.75
000001.SH,20130423,2184.538,2242.616,2242.616,2182.806,2242.169,-57.631,-2.5703,96541315.0,82217516.673
000001.SH,20130422,2242.169,2236.402,2245.119,2232.258,2244.643,-2.474,-0.1102,95233730.0,82244998.209
000001.SH,20130419,2244.643,2201.122,2250.11,2200.584,2197.602,47.041,2.1406,109660556.0,95383012.019
000001.SH,20130418,2197.602,2181.822,2206.027,2175.444,2193.796,3.806,0.1735,71616927.0,61888122.713
000001.SH,20130417,2193.796,2195.032,2197.508,2178.468,2194.846,-1.05,-0.0478,68314181.0,59986556.162
000001.SH,20130416,2194.846,2169.63,2196.432,2165.784,2181.942,12.904,0.5914,79992178.0,66955845.024
000001.SH,20130415,2181.942,2199.914,2204.987,2177.388,2206.78,-24.838,-1.1255,71632323.0,58162177.672
000001.SH,20130412,2206.78,2218.095,2226.262,2204.438,2219.553,-12.773,-0.5755,66846340.0,56196878.022
000001.SH,20130411,2219.553,2236.983,2242.479,2217.265,2226.126,-6.573,-0.2953,73632704.0,62132700.158
000001.SH,20130410,2226.126,2224.934,2233.04,2212.561,2225.775,0.351,0.0158,80619621.0,71090219.578
000001.SH,20130409,2225.775,2215.467,2234.725,2215.467,2211.592,14.183,0.6413,82896544.0,73135035.445
000001.SH,20130408,2211.592,2196.238,2212.586,2180.673,2225.295,-13.703,-0.6158,86257470.0,73666169.988
000001.SH,20130403,2225.295,2232.694,2241.34,2217.252,2227.74,-2.445,-0.1098,81795267.0,68801356.871
000001.SH,20130402,2227.74,2234.901,2253.421,2220.439,2234.395,-6.655,-0.2978,89714323.0,77596667.316
000001.SH,20130401,2234.395,2229.46,2243.949,2227.314,2236.621,-2.226,-0.0995,77411774.0,66997534.038
000001.SH,20130329,2236.621,2238.485,2246.868,2228.813,2236.302,0.319,0.0143,85565473.0,73358185.133
000001.SH,20130328,2236.302,2273.552,2273.552,2232.906,2301.259,-64.957,-2.8227,127658698.0,107593508.39
000001.SH,20130327,2301.259,2299.377,2323.477,2288.995,2297.669,3.59,0.1562,96331195.0,85708419.365
000001.SH,20130326,2297.669,2318.578,2319.988,2281.118,2326.715,-29.046,-1.2484,104449015.0,91811327.564
000001.SH,20130325,2326.715,2334.735,2344.894,2319.908,2328.278,-1.563,-0.0671,97031526.0,85418622.369
000001.SH,20130322,2328.278,2321.403,2331.995,2314.967,2324.242,4.036,0.1736,101167299.0,85951321.52
000001.SH,20130321,2324.242,2318.205,2330.813,2311.603,2317.374,6.868,0.2964,119200910.0,104786065.215
000001.SH,20130320,2317.374,2257.737,2317.86,2257.421,2257.434,59.94,2.6552,131241284.0,113974254.023
000001.SH,20130319,2257.434,2244.265,2261.314,2232.023,2240.016,17.418,0.7776,87582105.0,75512072.273
000001.SH,20130318,2240.016,2267.287,2276.05,2239.214,2278.401,-38.385,-1.6847,93122772.0,81486175.707
000001.SH,20130315,2278.401,2269.315,2312.078,2250.005,2270.277,8.124,0.3578,116477813.0,101578107.326
000001.SH,20130314,2270.277,2255.775,2276.222,2253.31,2263.968,6.309,0.2787,80294086.0,69218592.825
000001.SH,20130313,2263.968,2282.17,2286.329,2253.249,2286.605,-22.637,-0.99,90972788.0,77688955.841
000001.SH,20130312,2286.605,2309.158,2333.286,2264.829,2310.593,-23.988,-1.0382,117664456.0,100637092.926
000001.SH,20130311,2310.593,2314.683,2320.961,2296.583,2318.611,-8.018,-0.3458,84111903.0,73919947.382
000001.SH,20130308,2318.611,2326.417,2333.667,2314.587,2324.293,-5.682,-0.2445,98794148.0,88438607.018
000001.SH,20130307,2324.293,2340.436,2352.021,2304.27,2347.179,-22.886,-0.975,139756348.0,126085892.2
000001.SH,20130306,2347.179,2333.615,2351.441,2321.6,2326.306,20.873,0.8973,141333692.0,125364797.765
000001.SH,20130305,2326.306,2274.808,2328.143,2270.1,2273.404,52.902,2.327,131136598.0,116721195.608
000001.SH,20130304,2273.404,2332.08,2333.54,2259.247,2359.506,-86.102,-3.6492,161750025.0,143046508.68
000001.SH,20130301,2359.506,2364.544,2369.649,2330.858,2365.593,-6.087,-0.2573,120312752.0,111531114.205
000001.SH,20130228,2365.593,2322.323,2366.164,2308.916,2313.22,52.373,2.2641,126950494.0,115918268.401
000001.SH,20130227,2313.22,2297.767,2324.627,2292.034,2293.341,19.879,0.8668,97824887.0,88262924.234
000001.SH,20130226,2293.341,2313.74,2340.709,2289.887,2325.819,-32.478,-1.3964,117638667.0,105917189.188
000001.SH,20130225,2325.819,2320.618,2338.78,2315.012,2314.164,11.655,0.5036,88367374.0,77642340.941
000001.SH,20130222,2314.164,2322.94,2330.879,2308.76,2325.951,-11.787,-0.5068,96981828.0,87579820.983
000001.SH,20130221,2325.951,2378.822,2378.822,2309.171,2397.178,-71.227,-2.9713,144059478.0,126627831.357
000001.SH,20130220,2397.178,2383.493,2397.941,2370.608,2382.914,14.264,0.5986,110280577.0,97222298.954
000001.SH,20130219,2382.914,2420.265,2427.075,2373.535,2421.558,-38.644,-1.5958,123473334.0,106330944.989
000001.SH,20130218,2421.558,2441.906,2444.804,2415.429,2432.402,-10.844,-0.4458,116174994.0,103657025.088
000001.SH,20130208,2432.402,2416.619,2443.032,2414.398,2418.53,13.872,0.5736,109070386.0,98965224.617
000001.SH,20130207,2418.53,2430.688,2433.893,2394.218,2434.477,-15.947,-0.655,120008634.0,109335068.114
000001.SH,20130206,2434.477,2432.677,2441.726,2427.699,2433.13,1.347,0.0554,116579966.0,104583536.94
000001.SH,20130205,2433.13,2411.001,2437.415,2403.302,2428.154,4.976,0.2049,150754505.0,127096113.122
000001.SH,20130204,2428.154,2425.921,2440.376,2417.585,2419.02,9.134,0.3776,167551402.0,152533693.371
000001.SH,20130201,2419.02,2377.414,2421.154,2369.57,2385.422,33.598,1.4085,140818172.0,125554958.223
000001.SH,20130131,2385.422,2383.426,2391.821,2371.226,2382.475,2.947,0.1237,139707892.0,116205036.97
000001.SH,20130130,2382.475,2360.748,2383.763,2347.89,2358.977,23.498,0.9961,149878907.0,124856037.03
000001.SH,20130129,2358.977,2347.215,2363.797,2337.353,2346.505,12.472,0.5315,141853934.0,124916965.356
000001.SH,20130128,2346.505,2295.352,2346.921,2295.352,2291.304,55.201,2.4092,128383760.0,116916369.692
000001.SH,20130125,2291.304,2300.001,2308.38,2288.262,2302.598,-11.294,-0.4905,92605741.0,80267388.572
000001.SH,20130124,2302.598,2320.258,2362.943,2287.296,2320.911,-18.313,-0.789,161031674.0,135604340.878
000001.SH,20130123,2320.911,2308.521,2325.118,2296.491,2315.139,5.772,0.2493,118179722.0,96956218.661
000001.SH,20130122,2315.139,2326.49,2335.806,2301.301,2328.221,-13.082,-0.5619,149466584.0,123370049.377
000001.SH,20130121,2328.221,2321.49,2329.581,2305.099,2317.07,11.151,0.4813,134680458.0,113016061.51
000001.SH,20130118,2317.07,2295.809,2324.509,2285.972,2284.909,32.161,1.4075,125438026.0,105391533.545
000001.SH,20130117,2284.909,2305.14,2305.602,2275.877,2309.499,-24.59,-1.0647,119101835.0,103214052.378
000001.SH,20130116,2309.499,2322.158,2326.764,2279.507,2325.682,-16.183,-0.6958,153511167.0,133107693.476
000001.SH,20130115,2325.682,2312.468,2332.783,2309.323,2311.74,13.942,0.6031,165645981.0,141013966.842
000001.SH,20130114,2311.74,2236.288,2317.617,2235.107,2242.997,68.743,3.0648,144749889.0,123614926.882
000001.SH,20130111,2242.997,2285.185,2290.205,2234.947,2283.658,-40.661,-1.7805,125068275.0,101550951.798
000001.SH,20130110,2283.658,2274.377,2295.484,2268.648,2275.34,8.318,0.3656,120066676.0,98236402.918
000001.SH,20130109,2275.34,2271.299,2283.896,2259.051,2276.07,-0.73,-0.0321,122014924.0,102823099.451
000001.SH,20130108,2276.07,2284.654,2289.139,2262.979,2285.364,-9.294,-0.4067,122907877.0,106428762.687
000001.SH,20130107,2285.364,2271.663,2293.317,2266.862,2276.992,8.372,0.3677,118162813.0,96872865.891
000001.SH,20130104,2276.992,2289.51,2296.113,2256.56,2269.128,7.864,0.3466,139469931.0,114627763.955
000001.SH,20121231,2269.128,2236.461,2269.512,2236.461,2233.252,35.876,1.6064,128031402.0,105541831.82
000001.SH,20121228,2233.252,2207.913,2234.869,2204.003,2205.897,27.355,1.2401,115924934.0,91970152.857
000001.SH,20121227,2205.897,2223.655,2234.724,2204.79,2219.132,-13.235,-0.5964,129023501.0,100393985.354
000001.SH,20121226,2219.132,2211.594,2220.475,2206.787,2213.611,5.521,0.2494,121858630.0,97153766.055
000001.SH,20121225,2213.611,2154.32,2220.263,2146.862,2159.053,54.558,2.5269,143327708.0,114873959.457
000001.SH,20121224,2159.053,2150.654,2170.394,2149.825,2153.31,5.743,0.2667,78469664.0,67970651.968
000001.SH,20121221,2153.31,2169.57,2190.398,2148.17,2168.353,-15.043,-0.6938,103372872.0,84574353.484
000001.SH,20121220,2168.353,2156.193,2174.819,2142.951,2162.239,6.114,0.2828,99384183.0,80073490.883
000001.SH,20121219,2162.239,2158.67,2175.395,2154.287,2162.464,-0.225,-0.0104,94391522.0,75813180.71
000001.SH,20121218,2162.464,2155.858,2183.714,2144.733,2160.342,2.122,0.0982,126099467.0,99028894.174
000001.SH,20121217,2160.342,2152.097,2169.57,2151.936,2150.625,9.717,0.4518,144242218.0,110556699.913
000001.SH,20121214,2150.625,2062.689,2152.496,2062.543,2061.476,89.149,4.3245,160873812.0,117707099.283
000001.SH,20121213,2061.476,2077.416,2081.363,2059.472,2082.726,-21.25,-1.0203,72272324.0,52179639.438
000001.SH,20121212,2082.726,2073.271,2085.934,2066.391,2074.704,8.022,0.3867,78559142.0,57115139.819
000001.SH,20121211,2074.704,2077.557,2088.635,2070.192,2083.77,-9.066,-0.4351,93370830.0,67930370.635
000001.SH,20121210,2083.77,2067.324,2087.007,2064.615,2061.786,21.984,1.0663,115383226.0,81469437.287
000001.SH,20121207,2061.786,2028.766,2065.745,2023.961,2029.237,32.549,1.604,115157289.0,82158975.512
000001.SH,20121206,2029.237,2029.562,2036.609,2018.379,2031.907,-2.67,-0.1314,81459219.0,58452526.304
000001.SH,20121205,2031.907,1973.107,2040.604,1970.202,1975.143,56.764,2.8739,119973040.0,85475970.222
000001.SH,20121204,1975.143,1956.616,1980.119,1949.457,1959.767,15.376,0.7846,62378123.0,43054547.446
000001.SH,20121203,1959.767,1977.254,1988.191,1957.884,1980.117,-20.35,-1.0277,61653375.0,43027553.647
000001.SH,20121130,1980.117,1961.815,1983.419,1959.334,1963.488,16.629,0.8469,56893416.0,37739106.755
000001.SH,20121129,1963.488,1972.925,1980.556,1961.822,1973.523,-10.035,-0.5085,49540088.0,33179657.979
000001.SH,20121128,1973.523,1984.48,1984.863,1968.213,1991.165,-17.642,-0.886,50505587.0,34492569.662
000001.SH,20121127,1991.165,2012.075,2014.211,1990.336,2017.464,-26.299,-1.3036,56627422.0,39089182.618
000001.SH,20121126,2017.464,2023.339,2027.274,2014.029,2027.384,-9.92,-0.4893,44779551.0,33110722.038
000001.SH,20121123,2027.384,2020.015,2034.884,2017.004,2015.611,11.773,0.5841,51551469.0,38278378.09
000001.SH,20121122,2015.611,2021.209,2023.085,2009.72,2030.319,-14.708,-0.7244,45577847.0,33727413.953
000001.SH,20121121,2030.319,2008.211,2031.149,1995.174,2008.923,21.396,1.065,53282021.0,39658621.481
000001.SH,20121120,2008.923,2020.433,2023.611,2004.17,2016.982,-8.059,-0.3996,42580635.0,33372963.548
000001.SH,20121119,2016.982,2013.246,2018.38,1995.721,2014.725,2.257,0.112,45327018.0,36090720.201
000001.SH,20121116,2014.725,2026.563,2028.686,2001.716,2030.29,-15.565,-0.7666,49581680.0,36821292.718
000001.SH,20121115,2030.29,2045.456,2053.56,2029.874,2055.419,-25.129,-1.2226,50556857.0,37082797.748
000001.SH,20121114,2055.419,2047.257,2056.488,2040.172,2047.889,7.53,0.3677,48093000.0,35883690.655
000001.SH,20121113,2047.889,2078.133,2078.133,2044.036,2079.274,-31.385,-1.5094,61087293.0,44605159.107
000001.SH,20121112,2079.274,2069.214,2079.571,2061.84,2069.067,10.207,0.4933,56694855.0,42083753.188
000001.SH,20121109,2069.067,2066.495,2077.228,2062.417,2071.509,-2.442,-0.1179,54223460.0,39065354.573
000001.SH,20121108,2071.509,2091.254,2092.565,2070.65,2105.73,-34.221,-1.6251,66594561.0,49276099.893
000001.SH,20121107,2105.73,2102.419,2112.631,2093.289,2105.999,-0.269,-0.0128,59380128.0,47163781.132
000001.SH,20121106,2105.999,2113.658,2114.791,2078.472,2114.027,-8.028,-0.3797,71343850.0,53697998.81
000001.SH,20121105,2114.027,2113.328,2123.327,2104.584,2117.046,-3.019,-0.1426,71538762.0,53222132.005
000001.SH,20121102,2117.046,2105.449,2119.224,2096.531,2104.428,12.618,0.5996,76557220.0,55869885.523
000001.SH,20121101,2104.428,2070.02,2109.496,2069.947,2068.88,35.548,1.7182,82886670.0,62606643.902
000001.SH,20121031,2068.88,2061.124,2070.479,2053.583,2062.347,6.533,0.3168,59527234.0,43159088.527
000001.SH,20121030,2062.347,2059.202,2075.905,2054.264,2058.943,3.404,0.1653,60569092.0,42767334.901
000001.SH,20121029,2058.943,2061.847,2068.237,2053.092,2066.209,-7.266,-0.3517,53635009.0,39078111.019
000001.SH,20121026,2066.209,2100.1,2102.162,2058.063,2101.58,-35.371,-1.6831,78606435.0,54248873.731
000001.SH,20121025,2101.58,2114.764,2128.74,2100.609,2115.99,-14.41,-0.681,85393109.0,55690216.572
000001.SH,20121024,2115.99,2106.83,2123.998,2104.67,2114.447,1.543,0.073,72886618.0,49728088.898
000001.SH,20121023,2114.447,2132.108,2136.218,2111.923,2132.758,-18.311,-0.8586,72683806.0,54013091.665
000001.SH,20121022,2132.758,2118.521,2138.027,2112.752,2128.302,4.456,0.2094,60117222.0,47534435.094
000001.SH,20121019,2128.302,2129.82,2136.869,2125.736,2131.688,-3.386,-0.1588,67641279.0,50605600.28
000001.SH,20121018,2131.688,2108.498,2137.686,2107.492,2105.618,26.07,1.2381,87191092.0,65711759.568
000001.SH,20121017,2105.618,2104.28,2113.162,2088.044,2098.808,6.81,0.3245,59874065.0,47070596.465
000001.SH,20121016,2098.808,2097.05,2111.78,2089.695,2098.703,0.105,0.005,57818438.0,47242197.205
000001.SH,20121015,2098.703,2105.024,2107.199,2085.115,2104.932,-6.229,-0.2959,53940751.0,42308632.843
000001.SH,20121012,2104.932,2109.07,2127.307,2092.511,2102.868,2.064,0.0982,68262972.0,51434044.796
000001.SH,20121011,2102.868,2114.232,2117.839,2101.14,2119.942,-17.074,-0.8054,74497029.0,56744435.9
000001.SH,20121010,2119.942,2111.587,2121.992,2102.535,2115.23,4.712,0.2228,78912035.0,60531573.749
000001.SH,20121009,2115.23,2081.589,2119.336,2081.589,2074.419,40.811,1.9673,84563788.0,67520373.269
000001.SH,20121008,2074.419,2084.849,2096.259,2063.089,2086.169,-11.75,-0.5632,55131612.0,44793732.47
000001.SH,20120928,2086.169,2042.886,2089.633,2040.35,2056.323,29.846,1.4514,79448952.0,64802323.507
000001.SH,20120927,2056.323,2003.099,2068.071,2002.324,2004.172,52.151,2.6021,76691457.0,60338935.875
000001.SH,20120926,2004.172,2027.855,2033.036,1999.484,2029.293,-25.121,-1.2379,50400828.0,38415066.392
000001.SH,20120925,2029.293,2028.633,2039.096,2021.809,2033.192,-3.899,-0.1918,48219408.0,38445162.494
000001.SH,20120924,2033.192,2015.767,2040.85,2005.263,2026.69,6.502,0.3208,57637779.0,45575601.287
000001.SH,20120921,2026.69,2020.554,2041.948,2018.263,2024.837,1.853,0.0915,60289456.0,47695123.366
000001.SH,20120920,2024.837,2060.306,2060.306,2023.085,2067.831,-42.994,-2.0792,67482659.0,53959071.02
000001.SH,20120919,2067.831,2061.061,2069.95,2055.198,2059.543,8.288,0.4024,52243629.0,43550876.13
000001.SH,20120918,2059.543,2069.343,2074.762,2053.662,2078.5,-18.957,-0.9121,53794850.0,43632379.817
000001.SH,20120917,2078.5,2120.617,2121.583,2077.484,2123.847,-45.347,-2.1351,76392233.0,62461134.375
000001.SH,20120914,2123.847,2127.389,2136.226,2111.12,2110.379,13.468,0.6382,91248271.0,76179406.828
000001.SH,20120913,2110.379,2123.84,2130.079,2109.996,2126.554,-16.175,-0.7606,79044972.0,64590831.355
000001.SH,20120912,2126.554,2129.687,2137.89,2109.137,2120.554,6.0,0.2829,84114742.0,69157408.695
000001.SH,20120911,2120.554,2127.519,2127.519,2107.219,2134.893,-14.339,-0.6716,80426638.0,65762864.356
000001.SH,20120910,2134.893,2128.065,2140.168,2120.486,2127.762,7.131,0.3351,103580026.0,86110737.817
000001.SH,20120907,2127.762,2062.99,2145.003,2062.99,2051.918,75.844,3.6962,139932624.0,111136695.813
000001.SH,20120906,2051.918,2040.668,2052.95,2036.366,2037.681,14.237,0.6987,56091817.0,42728537.035
000001.SH,20120905,2037.681,2038.873,2048.319,2029.054,2043.649,-5.968,-0.292,57649803.0,44886467.552
000001.SH,20120904,2043.649,2060.613,2063.817,2039.266,2059.147,-15.498,-0.7526,57462184.0,47574484.927
000001.SH,20120903,2059.147,2044.825,2066.78,2041.161,2047.522,11.625,0.5678,60635498.0,47911475.436
000001.SH,20120831,2047.522,2046.289,2059.302,2044.65,2052.585,-5.063,-0.2467,46143904.0,35269787.928
000001.SH,20120830,2052.585,2044.033,2060.185,2032.537,2053.235,-0.65,-0.0317,61963792.0,50764221.756
000001.SH,20120829,2053.235,2066.82,2073.949,2051.775,2073.154,-19.919,-0.9608,52209808.0,41622140.056
000001.SH,20120828,2073.154,2054.967,2083.956,2052.492,2055.708,17.446,0.8487,54422104.0,42097864.049
000001.SH,20120827,2055.708,2085.373,2085.373,2055.377,2092.104,-36.396,-1.7397,60314833.0,47863250.945
000001.SH,20120824,2092.104,2108.36,2109.822,2089.217,2113.072,-20.968,-0.9923,60178948.0,49673673.016
000001.SH,20120823,2113.072,2106.96,2118.736,2097.083,2107.711,5.361,0.2544,58472299.0,50332396.315
000001.SH,20120822,2107.711,2118.881,2121.149,2097.605,2118.268,-10.557,-0.4984,58441412.0,48951230.033
000001.SH,20120821,2118.268,2106.381,2124.195,2103.071,2106.957,11.311,0.5368,60756505.0,51476983.797
000001.SH,20120820,2106.957,2102.231,2110.78,2089.018,2114.891,-7.934,-0.3751,46717499.0,39258125.49
000001.SH,20120817,2114.891,2111.653,2120.714,2100.787,2112.197,2.694,0.1275,44390634.0,39157482.604
000001.SH,20120816,2112.197,2116.08,2122.683,2109.658,2118.945,-6.748,-0.3185,45173009.0,38983892.616
000001.SH,20120815,2118.945,2138.278,2139.142,2118.503,2142.525,-23.58,-1.1006,54609394.0,45974551.736
000001.SH,20120814,2142.525,2137.047,2144.006,2119.253,2136.078,6.447,0.3018,67571589.0,59676955.655
000001.SH,20120813,2136.078,2164.043,2164.043,2134.554,2168.814,-32.736,-1.5094,71352322.0,63097889.074
000001.SH,20120810,2168.814,2172.964,2176.795,2165.284,2174.102,-5.288,-0.2432,68368559.0,60929040.657
000001.SH,20120809,2174.102,2159.434,2175.545,2148.694,2160.99,13.112,0.6068,72529246.0,65269645.651
000001.SH,20120808,2160.99,2158.982,2168.734,2153.02,2157.62,3.37,0.1562,72869536.0,62324848.205
000001.SH,20120807,2157.62,2153.093,2159.683,2148.897,2154.916,2.704,0.1255,75049798.0,61939172.451
000001.SH,20120806,2154.916,2129.148,2158.681,2127.263,2132.796,22.12,1.0371,71843204.0,61162418.837
000001.SH,20120803,2132.796,2113.964,2133.266,2108.33,2111.182,21.614,1.0238,53371329.0,43755341.373
000001.SH,20120802,2111.182,2120.146,2126.46,2103.495,2123.36,-12.178,-0.5735,53467539.0,41781302.309
000001.SH,20120801,2123.36,2101.723,2130.712,2101.708,2103.634,19.726,0.9377,53804602.0,44407565.24
